id,bim360_account_id,bim360_project_id,rfi_id,from_status,to_status,created_at,created_by
bc6088c9-ae9f-4825-81f5-65c0cb00099e,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,80ea0e55-fcfd-4c57-9188-712d6c8a9a08,,submitted,2025-05-12 10:52:46.789,U8Q2F3P4M3PWWQXF
092e31ab-6ba3-4ad3-8d73-bbe94648195d,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,80ea0e55-fcfd-4c57-9188-712d6c8a9a08,submitted,open,2025-05-12 10:57:07.928,U8Q2F3P4M3PWWQXF
59298cf2-7d67-4ba8-b959-02d82eb07201,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,bb9665af-a15e-4e99-8e86-9e5464b23c45,open,answered,2025-05-17 05:34:21.137,D5ZKMDH5JP7L
596a80c0-6742-4a81-8a9b-5edf18e4ce32,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,16f0e834-6a58-48ab-b7f8-2c678dcbffaa,,draft,2025-05-18 12:49:36.052,WK7J3NJWMTCK9UWQ
4dfcd675-35b0-4d0c-9c75-298f4b9b96c1,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,16f0e834-6a58-48ab-b7f8-2c678dcbffaa,draft,submitted,2025-05-18 12:53:54.62,WK7J3NJWMTCK9UWQ
2f5b54c8-6f40-4583-8514-a7207d630432,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,c1b95096-23e6-4519-8f28-09c0eb95fafd,,submitted,2025-05-19 07:18:39.513,YQH2SLPMM8Q48DDT
e285079d-a03e-4e19-af50-54e3bb956b1f,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,c1b95096-23e6-4519-8f28-09c0eb95fafd,submitted,openRev1,2025-05-19 07:28:03.03,7XGJKR7GMJ4QN93J
2e4b78ad-4a23-4e65-9f65-ff198606a9c7,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,c1b95096-23e6-4519-8f28-09c0eb95fafd,openRev1,openRev2,2025-05-19 07:28:39.234,7XGJKR7GMJ4QN93J
fa73cb27-bd3a-4c55-9b1b-5ffa90f239cd,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,e911b3a0-8a76-4e79-8397-1a01a94d58bb,,submitted,2025-05-19 07:40:51.865,YQH2SLPMM8Q48DDT
09f1b3b1-4896-4736-b1b9-ce97e37e90b2,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,bbbe4f4d-c828-4278-acf3-729f1793774a,,open,2025-05-19 09:24:31.468,CMJ2N3U8MSMRM8ZA
7e2c8e68-ed85-418f-b433-073808965488,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,16f0e834-6a58-48ab-b7f8-2c678dcbffaa,submitted,open,2025-05-19 11:05:20.434,U8Q2F3P4M3PWWQXF
f39653be-061b-403c-971c-86df4a529681,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,346cb945-c348-4f4c-8402-11dc4e7e4628,open,answered,2025-05-23 07:07:46.303,S762NMGBKUB423MM
c4e0f0db-6f90-4344-b307-c4b0a1fc63db,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,4dbed860-0879-4aa4-9a98-1f20405dd952,open,answered,2025-05-23 07:25:27.913,S762NMGBKUB423MM
a0f1e998-589d-4e55-b058-493e1dc12c5d,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,346cb945-c348-4f4c-8402-11dc4e7e4628,answered,closed,2025-05-23 08:27:12.046,7XGJKR7GMJ4QN93J
b0ba65be-b0a1-4d2b-a596-9c4de6d777c3,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,4dbed860-0879-4aa4-9a98-1f20405dd952,answered,closed,2025-05-23 09:40:04.929,7XGJKR7GMJ4QN93J
d594a42d-4af7-41e2-a67c-ed1369da9a42,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,eabfeed2-bcf3-4530-b2c3-20fbdd3f965a,answered,closed,2025-05-30 04:27:01.121,U8Q2F3P4M3PWWQXF
2de8f050-1fa3-4074-972f-aba960736a8f,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,80ea0e55-fcfd-4c57-9188-712d6c8a9a08,answered,closed,2025-05-30 04:41:29.284,U8Q2F3P4M3PWWQXF
831eb96c-f7a5-4a20-97dc-83bda77e3089,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,e911b3a0-8a76-4e79-8397-1a01a94d58bb,submitted,open,2025-05-30 07:10:13.834,CMJ2N3U8MSMRM8ZA
cac924aa-3ee6-4772-99f7-b74360bd1411,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,a8f7f8a0-223e-43e2-8f86-03c530677d76,,draft,2025-06-07 10:13:48.478,WK7J3NJWMTCK9UWQ
ed1c5c2a-baad-4fb7-9049-93cf7f54d529,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,a8f7f8a0-223e-43e2-8f86-03c530677d76,draft,submitted,2025-06-07 10:16:01.891,WK7J3NJWMTCK9UWQ
78c8213a-6090-4831-b8f7-27bea5c2a5b5,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,bcae37c7-7f8f-43ab-974a-debf55497cc3,openRev1,openRev2,2025-06-07 10:43:17.474,S762NMGBKUB423MM
34db6a7c-96af-4a18-b456-b6f85e26d65e,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,bcae37c7-7f8f-43ab-974a-debf55497cc3,openRev2,answeredRev1,2025-06-07 10:45:05.892,S762NMGBKUB423MM
6632ab76-f187-45b4-a2e1-98807d3d9dbc,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,bcae37c7-7f8f-43ab-974a-debf55497cc3,answeredRev1,answeredManager,2025-06-07 10:45:22.353,S762NMGBKUB423MM
a3256ef2-68d7-445f-bdeb-22f4cdf97b40,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,open,answered,2025-06-09 05:18:13.529,67E2T63RRMUGH3NG
eebbef2e-3a86-4da4-845e-efb28093403d,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,bcae37c7-7f8f-43ab-974a-debf55497cc3,answeredManager,closed,2025-06-09 06:09:54.113,U8Q2F3P4M3PWWQXF
a34259b6-18e4-4ef3-970d-1081a9494b1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,a8f7f8a0-223e-43e2-8f86-03c530677d76,submitted,openRev1,2025-06-09 06:17:26.772,U8Q2F3P4M3PWWQXF
6e0b4c67-dcb9-4f23-94ac-96f9ff0e28fe,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,a8f7f8a0-223e-43e2-8f86-03c530677d76,openRev1,openRev2,2025-06-09 06:20:51.547,U8Q2F3P4M3PWWQXF
221da813-4ce0-4579-872b-220c2d33426f,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,ebae4fd9-7df4-4399-b7d0-5c192d69587c,,openRev1,2025-06-13 08:48:34.578,CMJ2N3U8MSMRM8ZA
e06694eb-2879-4f91-9c91-a451c56c8ecb,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,ebae4fd9-7df4-4399-b7d0-5c192d69587c,openRev1,openRev2,2025-06-13 08:49:41.091,CMJ2N3U8MSMRM8ZA
3002c87f-47c5-4487-b715-aaae9c751614,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,ebae4fd9-7df4-4399-b7d0-5c192d69587c,openRev2,answeredRev1,2025-06-13 08:50:26.124,CMJ2N3U8MSMRM8ZA
c2214fac-e062-453f-85d0-cde43c809901,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,ebae4fd9-7df4-4399-b7d0-5c192d69587c,answeredRev1,answeredManager,2025-06-13 08:50:34.146,CMJ2N3U8MSMRM8ZA
74c64b6a-80c6-4b85-848e-4a2b27e05a36,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,ebae4fd9-7df4-4399-b7d0-5c192d69587c,answeredManager,closed,2025-06-13 08:50:47.171,CMJ2N3U8MSMRM8ZA
6981f30c-ce9b-442f-92f9-760ee4acc1c4,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,bff81e2b-9089-470d-8f07-7311d06b75a7,,open,2025-07-09 05:56:25.103,7XGJKR7GMJ4QN93J
7287490d-b6f5-435a-a9b5-e0ef0de21f76,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,9442770e-e584-4ce9-87d8-309ec0e35dde,,openRev1,2025-07-09 13:12:42.368,U8Q2F3P4M3PWWQXF
10a75ea0-d018-4e22-9ef9-980783edf54e,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,c1f224e8-c8d7-4d3e-9ca9-66288b4b943e,,draft,2025-07-18 08:32:52.106,WK7J3NJWMTCK9UWQ
22740bde-2178-438b-a8f6-2dc49691107a,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,c1f224e8-c8d7-4d3e-9ca9-66288b4b943e,draft,submitted,2025-07-18 08:33:56.648,WK7J3NJWMTCK9UWQ
348488f4-ab47-4f53-92d3-5173e0ee8d19,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,96a263f8-ed22-464e-91e0-cfa64dc3b89b,,draft,2025-07-18 08:54:38.47,WK7J3NJWMTCK9UWQ
d1b65c7d-eef0-4c69-b591-0962d215865a,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,96a263f8-ed22-464e-91e0-cfa64dc3b89b,draft,submitted,2025-07-18 08:55:08.136,WK7J3NJWMTCK9UWQ
d2ed46d8-82db-4775-918e-075e12a4e97a,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,c1f224e8-c8d7-4d3e-9ca9-66288b4b943e,submitted,openRev1,2025-07-18 09:03:27.896,U8Q2F3P4M3PWWQXF
4c61aabc-4b8a-4ed5-ab28-cf8dccfa1ed5,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,c1f224e8-c8d7-4d3e-9ca9-66288b4b943e,openRev1,openRev2,2025-07-18 09:03:56.462,U8Q2F3P4M3PWWQXF
fb009fa4-6c87-4898-85e0-d51d0b079154,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,96a263f8-ed22-464e-91e0-cfa64dc3b89b,submitted,openRev1,2025-07-18 09:18:36.815,U8Q2F3P4M3PWWQXF
ad0ca9c9-0c11-48cb-8c00-80747b2b2893,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,96a263f8-ed22-464e-91e0-cfa64dc3b89b,openRev1,openRev2,2025-07-18 11:18:19.712,S762NMGBKUB423MM
a1b0b13f-a370-4000-8f55-7799b0d683c7,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,64d26f6f-7580-4bc1-98ba-8ae54eed99fb,answered,closed,2025-07-23 04:54:21.719,7XGJKR7GMJ4QN93J
bbc77bd9-f258-49e3-a913-ab2146271e1a,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,bff81e2b-9089-470d-8f07-7311d06b75a7,answered,closed,2025-07-23 04:58:58.875,7XGJKR7GMJ4QN93J
ecbd602d-2a7e-44b4-94b6-d0cc625fc476,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,c1f224e8-c8d7-4d3e-9ca9-66288b4b943e,openRev2,answeredRev1,2025-07-23 15:06:52.73,67E2T63RRMUGH3NG
e4168170-40b6-48b5-a1cc-8b74c9d12443,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,87adb94e-c40f-4f41-be00-b99e961003af,open,answered,2025-07-28 04:29:28.852,S762NMGBKUB423MM
bc3685bd-c24b-4d98-9f86-eb4de1e3f812,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,87adb94e-c40f-4f41-be00-b99e961003af,answered,closed,2025-07-28 04:53:09.324,7XGJKR7GMJ4QN93J
542a0d34-3fe0-4fbf-b98d-928dda0205ad,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,2446521d-2a01-483c-9946-10b851691706,,submitted,2025-07-28 13:06:31.375,U8Q2F3P4M3PWWQXF
3b1e5107-690f-4c0b-b1c7-90fa28ede907,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,2446521d-2a01-483c-9946-10b851691706,submitted,openRev1,2025-07-28 13:21:04.441,U8Q2F3P4M3PWWQXF
191febb7-3727-4ff8-b1a8-9885eec17030,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,2446521d-2a01-483c-9946-10b851691706,openRev1,openRev2,2025-07-28 13:21:37.005,U8Q2F3P4M3PWWQXF
ca4f7cb8-3ff0-4559-9bb8-9a6dc800c229,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,b03f59d3-7897-46cc-83ec-36e8415858d3,answered,closed,2025-08-02 05:31:44.952,7XGJKR7GMJ4QN93J
2a97686b-4ac3-4629-a26d-8c6d93ee519c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,64ba1333-14ae-405b-88c4-869d2810e5b2,openRev1,openRev2,2025-08-02 08:51:41.853,S762NMGBKUB423MM
c03d4369-0695-472c-bf52-833d9fa36770,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,912a0928-1599-459b-b703-92e9c6ac1f29,openRev1,answeredManager,2025-08-04 12:21:58.78,S762NMGBKUB423MM
c6c001c0-c289-42d6-b37e-6e8d9bc16d0d,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,529f384b-b4b3-49bb-b473-b2921e49e125,openRev1,answeredManager,2025-08-04 13:26:10.314,67E2T63RRMUGH3NG
4a822d1d-4691-4d11-b384-710461b64016,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,d3a76424-f074-4c44-8407-32ea935f177a,,submitted,2025-08-19 14:51:39.392,FXYJ2FJQL3UMY6KM
061850c8-0b03-4016-952b-1237e3cc3c18,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,974dd3ab-d863-4dad-b8cd-6daac1016478,openRev1,answeredManager,2025-08-22 04:29:54.341,G5LJ2CH9PRAMRT7X
e15c2858-0122-4187-bcf9-893e7c760086,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,85a9b9a0-7602-43cb-8103-fcdcc3f3453b,,submitted,2025-08-22 05:49:36.425,CMJ2N3U8MSMRM8ZA
7ced9b25-5f0c-4723-a559-85f7d8a9a2c0,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,e2dce441-b9cf-4d11-b0bf-3ce7ca23cdf4,answeredManager,openRev1,2025-08-22 09:27:23.784,SFB2VPYZKPQ7XEGT
b0ed0b40-d3f3-416a-863f-f4454ff1dcfb,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,adf43e5c-df5e-4ec0-8266-ca4458007f25,,submitted,2025-08-22 11:11:19.988,KNL28BHPJJMCM75F
f0069264-f685-4e65-8054-0e4794f55d55,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,adf43e5c-df5e-4ec0-8266-ca4458007f25,submitted,draft,2025-08-22 11:21:43.478,KNL28BHPJJMCM75F
bb5b10a5-5f8a-40a2-b290-986bb575bdb4,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,adf43e5c-df5e-4ec0-8266-ca4458007f25,draft,openRev1,2025-08-22 12:21:56.407,U8Q2F3P4M3PWWQXF
24985304-5b3a-4d7e-bcff-e804dd2ccda4,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,adf43e5c-df5e-4ec0-8266-ca4458007f25,openRev1,openRev2,2025-08-22 12:25:47.522,U8Q2F3P4M3PWWQXF
ca59a6f4-b384-4f96-8a7a-aaef222ba3ad,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,974dd3ab-d863-4dad-b8cd-6daac1016478,openRev1,answeredManager,2025-08-28 05:11:00.661,G5LJ2CH9PRAMRT7X
fcdc594e-91dc-443c-98ac-4a8bc55729dc,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,974dd3ab-d863-4dad-b8cd-6daac1016478,answeredManager,closed,2025-08-28 05:46:24.519,U8Q2F3P4M3PWWQXF
4f0bd898-2331-45bc-ac20-16a4f3e2fabb,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,87564a46-20b8-4e67-a71f-c102ae8216be,,submitted,2025-08-28 07:46:28.251,MXG2L5VEMSKN8SVN
8a3ef511-8ed8-4bd3-aafc-05646a62879d,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,87564a46-20b8-4e67-a71f-c102ae8216be,submitted,openRev1,2025-08-28 08:59:39.272,U8Q2F3P4M3PWWQXF
1e094a53-1370-4c40-beef-f3073bf1bbdd,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,2806d303-c642-48b1-af1e-7e81ffb890fc,answeredManager,closed,2025-08-28 09:02:10.763,U8Q2F3P4M3PWWQXF
c2d55a1c-0479-4db0-aafb-6b52cef87509,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,adf43e5c-df5e-4ec0-8266-ca4458007f25,answeredRev1,answeredManager,2025-08-28 12:07:04.301,S762NMGBKUB423MM
0fbee9e6-bea9-4090-af8a-ea09213e478d,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,adf43e5c-df5e-4ec0-8266-ca4458007f25,answeredManager,closed,2025-08-28 12:47:33.046,U8Q2F3P4M3PWWQXF
3eaadf58-ccd6-4903-b997-94faa107bcf8,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,4cb013ec-5359-46ee-b519-677387263db1,,submitted,2025-08-28 13:46:01.976,MXG2L5VEMSKN8SVN
91ee493b-572a-482d-9609-03da3d2a1ffc,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,4cb013ec-5359-46ee-b519-677387263db1,submitted,openRev1,2025-08-28 16:19:20.153,U8Q2F3P4M3PWWQXF
