id,rfi_id,bim360_account_id,bim360_project_id,entity_id,entity_type,display_name,created_at,created_by,deleted_at,deleted_by
4dea109d-d356-430f-81be-7c539fa99321,16f0e834-6a58-48ab-b7f8-2c678dcbffaa,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,c1075d0b-e2a9-4b22-9b1c-49e927cd7ba0,rfiResponse,1) VDN-S-TA-1B-1011ST BASEMENT SLAB  (-9375 SSL.)  (R1).pdf,2025-05-26 14:23:39,67E2T63RRMUGH3NG,,
dc788994-a101-4098-a5da-d743ef97244b,bcae37c7-7f8f-43ab-974a-debf55497cc3,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,5583872e-71b9-4afc-9d07-c80e0c7108c5,rfiResponse,RFI-17 Response.pdf,2025-06-07 10:45:05,S762NMGBKUB423MM,,
e762ed88-76e1-4686-bca2-7f8adab493ae,bcae37c7-7f8f-43ab-974a-debf55497cc3,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,bcae37c7-7f8f-43ab-974a-debf55497cc3,rfiOfficialResponse,RFI-17 Response.pdf,2025-06-07 10:45:05,S762NMGBKUB423MM,,
a678a3c6-44d4-4636-a3da-ca9196ceddb2,f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,26b8eec2-cc55-4415-8750-90abd7f2fd46,rfiResponse,4)  VDN-S-TA-FD-405-GFC - RAFT-4 DETAILS (R2).pdf,2025-06-09 05:18:12,67E2T63RRMUGH3NG,,
5f691d31-fd9c-449a-8ae2-0571895826f7,f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,26b8eec2-cc55-4415-8750-90abd7f2fd46,rfiResponse,4)  VDN-S-TA-FD-405-GFC RAFT-4 DETAILS (R2).dwg,2025-06-09 05:18:12,67E2T63RRMUGH3NG,,
25b76df5-bc69-465a-98f7-0cd817dd56d7,fcdfb5a9-1e9c-4797-afb5-46f7615f2e46,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,fcdfb5a9-1e9c-4797-afb5-46f7615f2e46,rfiOfficialResponse,SK-04 TYP RAMP PARDI DETAIL.dwg,2025-07-11 13:57:41,67E2T63RRMUGH3NG,,
a6fcee3a-e683-4471-895c-c9c7b4bdaf06,9442770e-e584-4ce9-87d8-309ec0e35dde,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,9442770e-e584-4ce9-87d8-309ec0e35dde,rfiOfficialResponse,ST4-REVISED LB1.png,2025-07-11 14:27:39,67E2T63RRMUGH3NG,,
c823b874-887c-4d9d-a675-e54c703669a9,c1f224e8-c8d7-4d3e-9ca9-66288b4b943e,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,98481d70-9a4f-4293-9c0b-fa3ebb9d4342,rfiResponse,VDN-S-TA-RM-101 -GFC STR.RAMP LAYOUT  DETAIL.pdf,2025-07-23 15:06:51,67E2T63RRMUGH3NG,,
d0d13e21-391e-47ee-b4f4-c60c22fe8916,c1f224e8-c8d7-4d3e-9ca9-66288b4b943e,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,98481d70-9a4f-4293-9c0b-fa3ebb9d4342,rfiResponse,VDN-S-TA-RM-202 -GFC STR. RAMP BEAM DETAILS.pdf,2025-07-23 15:06:51,67E2T63RRMUGH3NG,,
5e3d171a-66a9-46e9-a997-e32b67316679,c1f224e8-c8d7-4d3e-9ca9-66288b4b943e,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,98481d70-9a4f-4293-9c0b-fa3ebb9d4342,rfiResponse,1) VDN-S-TA-RM-101 TO 104 -GFC STR.RAMP LAYOUT  DETAIL.dwg,2025-07-23 15:06:52,67E2T63RRMUGH3NG,,
24ef9605-8722-46f6-871a-f6d678bf8a3a,c1f224e8-c8d7-4d3e-9ca9-66288b4b943e,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,98481d70-9a4f-4293-9c0b-fa3ebb9d4342,rfiResponse,2) VDN-S-TA-RM-201 TO 204 -GFC STR. RAMP BEAM DETAILS..dwg,2025-07-23 15:06:51,67E2T63RRMUGH3NG,,
c7c8c105-d2c2-4d8f-bdcc-debe81b0772a,64ba1333-14ae-405b-88c4-869d2810e5b2,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,64ba1333-14ae-405b-88c4-869d2810e5b2,rfiOfficialResponse,2) VDN-S-TA-1B-201 & 211 -GFC 1ST BASEMENT ROOF SLAB  LVL. BEAM DETAILS  (-9375 SSL.)19.12.24.dwg,2025-08-04 13:24:13,67E2T63RRMUGH3NG,,
527fabf3-b721-4b95-81c3-af61d8ada17b,64ba1333-14ae-405b-88c4-869d2810e5b2,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,64ba1333-14ae-405b-88c4-869d2810e5b2,rfiOfficialResponse,2) VDN-S-TA-1B-201 & 211 -GFC 1ST BASEMENT ROOF SLAB  LVL. BEAM DETAILS  (-9375 SSL.)19.12.24-VDN-S-TA-1B-207-GFC.pdf,2025-08-04 13:24:13,67E2T63RRMUGH3NG,,
fafc245d-a4c5-4e44-9cdb-6ae5f812a790,cd7c713a-ae11-4092-9580-89bc58188aa8,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,d0884154-b099-49d7-9a87-58ca7d5408f8,rfiResponse,1) VDN-S-TA-1B-101 & 102 -GFC 1ST BASEMENT SLAB  (-9375 SSL.) 21.05.25 (R2)-VDN-S-TA-1B-101-GFC.pdf,2025-08-14 14:21:10,67E2T63RRMUGH3NG,,
ecd88da3-2f30-45c5-a335-3da06b8d637a,cd7c713a-ae11-4092-9580-89bc58188aa8,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cd7c713a-ae11-4092-9580-89bc58188aa8,rfiOfficialResponse,1) VDN-S-TA-1B-101 & 102 -GFC 1ST BASEMENT SLAB  (-9375 SSL.) 21.05.25 (R2)-VDN-S-TA-1B-101-GFC.pdf,2025-08-14 14:21:10,67E2T63RRMUGH3NG,,
a70ff80f-1807-4143-9948-605f35033790,05050ce4-7eb8-47c5-b0d7-2463271de5c6,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,05050ce4-7eb8-47c5-b0d7-2463271de5c6,rfiOfficialResponse,1) VDN-S-TA-STP-101-GFC.dwg,2025-06-02 04:05:59,67E2T63RRMUGH3NG,,
f2632afb-6b25-4f4b-84a6-9e65a85c2094,05050ce4-7eb8-47c5-b0d7-2463271de5c6,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,05050ce4-7eb8-47c5-b0d7-2463271de5c6,rfiOfficialResponse,1) VDN-S-TA-STP-101-GFC.pdf,2025-06-02 04:05:59,67E2T63RRMUGH3NG,,
cbde6b1f-c42e-4b4f-9551-41c0babb02d7,bb9665af-a15e-4e99-8e86-9e5464b23c45,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,e074f524-49e6-4102-9e0c-b335858dd0ac,rfiResponse,RFI 16.pdf,2025-05-10 06:30:28,U8Q2F3P4M3PWWQXF,,
42f270a6-d45f-4702-a08d-ce0beda5bbf2,c1b95096-23e6-4519-8f28-09c0eb95fafd,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,9f9e556d-38dc-4492-a1d7-02507dec403b,rfiResponse,Omaxe Ltd. - Specifications for permanent pressure grouted soil anchors .pdf,2025-05-20 08:29:50,G5LJ2CH9PRAMRT7X,,
94d21bc0-023c-4262-b72a-d719a758c6a7,c1b95096-23e6-4519-8f28-09c0eb95fafd,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,c1b95096-23e6-4519-8f28-09c0eb95fafd,rfiOfficialResponse,Omaxe Ltd. - Specifications for permanent pressure grouted soil anchors .pdf,2025-05-20 08:29:50,G5LJ2CH9PRAMRT7X,,
41c21396-6159-4b06-a5bf-0a0116a32da2,eabfeed2-bcf3-4530-b2c3-20fbdd3f965a,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,eb6318bf-3b84-4a0f-ab8a-3c72eb8dc362,rfiResponse,RFI-9 Anchors coinciding with 300mm dia borewell Response.pdf,2025-05-29 09:16:00,G5LJ2CH9PRAMRT7X,,
a467b116-24a4-44ba-93d9-c91644183dbf,16f0e834-6a58-48ab-b7f8-2c678dcbffaa,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,16f0e834-6a58-48ab-b7f8-2c678dcbffaa,rfiOfficialResponse,1) VDN-S-TA-1B-101 & 102 -GFC 1ST BASEMENT SLAB  (-9375 SSL.) 21.05.25 (R1).dwg,2025-05-26 14:23:39,67E2T63RRMUGH3NG,,
abde4c0e-c6d6-48a7-ada6-b59f59aaf03e,16f0e834-6a58-48ab-b7f8-2c678dcbffaa,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,16f0e834-6a58-48ab-b7f8-2c678dcbffaa,rfiOfficialResponse,1) VDN-S-TA-1B-102-GFC 1ST BASEMENT SLAB  (-9375 SSL.)  (R1).pdf,2025-05-26 14:23:39,67E2T63RRMUGH3NG,,
1998b40d-823e-45cf-93ff-70d2ec818dbc,16f0e834-6a58-48ab-b7f8-2c678dcbffaa,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,16f0e834-6a58-48ab-b7f8-2c678dcbffaa,rfiOfficialResponse,1) VDN-S-TA-1B-1011ST BASEMENT SLAB  (-9375 SSL.)  (R1).pdf,2025-05-26 14:23:39,67E2T63RRMUGH3NG,,
08187747-c912-4a47-bd97-79e8f671354c,703cfc1d-6e3f-4588-8cce-bb97d726d407,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,e58c53ec-e1f1-40ab-888a-f8d052c4354e,rfiResponse,RFI 22 RPLY.pdf,2025-06-23 13:57:19,67E2T63RRMUGH3NG,,
a09d5a14-63fa-4fd4-9801-ddf87bcc2e45,96a263f8-ed22-464e-91e0-cfa64dc3b89b,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,4f97ef35-fcc4-4453-b8f4-40871425275f,rfiResponse,1) VDN-S-TA-1B-101 & 102 -GFC 1ST BASEMENT SLAB  (-9375 SSL.) 21.05.25 (R1).dwg,2025-07-25 04:59:11,67E2T63RRMUGH3NG,,
4107dc45-78b6-4c26-93df-7feaa688c357,96a263f8-ed22-464e-91e0-cfa64dc3b89b,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,96a263f8-ed22-464e-91e0-cfa64dc3b89b,rfiOfficialResponse,1) VDN-S-TA-1B-101 & 102 -GFC 1ST BASEMENT SLAB  (-9375 SSL.) 21.05.25 (R1).dwg,2025-07-25 04:59:11,67E2T63RRMUGH3NG,,
d750b68b-46c1-4e79-99fd-fc2a3b6ef502,cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cf8e4bda-8147-4a37-8653-852692a83d1c,rfiOfficialResponse,VC-RAMP-01 TO 04-25.12.2024.dwg,2025-08-18 10:22:03,NTHFQB8P8X3C,,
d961e7ad-75cf-4fa0-9489-601389881aaa,cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cf8e4bda-8147-4a37-8653-852692a83d1c,rfiOfficialResponse,VDN-A-TA-RM-256-GFC.pdf,2025-08-18 10:22:03,NTHFQB8P8X3C,,
866d4673-df31-478c-a408-2f3dc98900ff,cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cf8e4bda-8147-4a37-8653-852692a83d1c,rfiOfficialResponse,VDN-A-TA-RM-256A-GFC.pdf,2025-08-18 10:22:03,NTHFQB8P8X3C,,
021dffcf-eb21-465f-8934-e436bd31b4bd,cd7c713a-ae11-4092-9580-89bc58188aa8,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cd7c713a-ae11-4092-9580-89bc58188aa8,rfiOfficialResponse,1) VDN-S-TA-1B-101 & 102 -GFC 1ST BASEMENT SLAB  (-9375 SSL.) 21.05.25 (R2).dwg,2025-08-26 14:17:30,67E2T63RRMUGH3NG,,
49bdd065-200f-461e-9e6b-4e4fc4f99319,cd7c713a-ae11-4092-9580-89bc58188aa8,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cd7c713a-ae11-4092-9580-89bc58188aa8,rfiOfficialResponse,1) VDN-S-TA-1B-101 & 102 -GFC 1ST BASEMENT SLAB  (-9375 SSL.) 21.05.25 (R2)-VDN-S-TA-1B-101-GFC.pdf,2025-08-26 14:17:30,67E2T63RRMUGH3NG,,
dc05e0fd-84aa-48e2-bf9d-10a87f0e6640,cd7c713a-ae11-4092-9580-89bc58188aa8,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cd7c713a-ae11-4092-9580-89bc58188aa8,rfiOfficialResponse,1) VDN-S-TA-1B-101 & 102 -GFC 1ST BASEMENT SLAB  (-9375 SSL.) 21.05.25 (R2)-VDN-S-TA-1B-102-GFC.pdf,2025-08-26 14:17:30,67E2T63RRMUGH3NG,,
1ddad340-72db-419f-804a-cf070b12d5e9,71eb57cc-d3df-4afb-88eb-d3014399addc,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,558326ff-11fb-4f71-b32a-0fe8b3c1a15e,rfiResponse,2) VDN-S-TA-1B-201 & 211 -GFC 1ST BASEMENT ROOF SLAB  LVL. BEAM DETAILS  (-9375 SSL.)19.12.24.dwg,2025-08-26 14:25:19,67E2T63RRMUGH3NG,,
23a3108e-cdf9-4cdf-83dc-55299bb1041e,71eb57cc-d3df-4afb-88eb-d3014399addc,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,558326ff-11fb-4f71-b32a-0fe8b3c1a15e,rfiResponse,2) VDN-S-TA-1B-201 & 211 -GFC 1ST BASEMENT ROOF SLAB  LVL. BEAM DETAILS  (-9375 SSL.)19.12.24-VDN-S-TA-1B-203-GFC.pdf,2025-08-26 14:25:19,67E2T63RRMUGH3NG,,
5bf845fd-40ca-4c22-95da-59a78dfad990,adf43e5c-df5e-4ec0-8266-ca4458007f25,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,fa2ef140-76f0-4fa2-9560-ecf61ffa583d,rfiResponse,VDN-S-TA-ST1-101-GFC STAIR CASE LAYOUT & DETAILS_ST1.dwg,2025-08-26 14:31:05,67E2T63RRMUGH3NG,,
78119a6f-48b0-41e6-bf84-3641834db367,adf43e5c-df5e-4ec0-8266-ca4458007f25,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,fa2ef140-76f0-4fa2-9560-ecf61ffa583d,rfiResponse,VDN-S-TA-ST1-101-GFC STAIR CASE LAYOUT & DETAILS_ST1-VDN-S-TA-ST1-101.pdf,2025-08-26 14:31:05,67E2T63RRMUGH3NG,,
